Name,Item Number,Item Description,Posting Group,Product Group Code
Company Limited,XYZ5247,Software Q9,232/,0
Company Limited,XYZ5248,Software R9,232/,0
Company Limited,XYZ5249,Software S9,232/,0
Company Limited,XYZ5250,Software T9,232/,0
Company Limited,XYZ5251,Software U9,232/,0
Company Limited,XYZ5252,Software V9,232/,0
Company A/S,XYZ5253,Software W9,143/,0
Company A/S,XYZ5254,Software X9,106/,0
Company A/S,XYZ5255,Software Y9,106/,0
Company A/S,XYZ5256,Software Z9,105/,0
Company A/S,XYZ5257,Software A10,,0
Company A/S,XYZ5258,Software B10,,0
Company A/S,XYZ5259,Software C10,,0
Company A/S,XYZ5260,Software D10,,0
Company A/S,XYZ5261,Software E10,,0
Company A/S,XYZ5262,Software F10,,0
Company BV,XYZ5253,Software W9,143/,0
Company BV,XYZ5254,Software X9,106/,0
Company BV,XYZ5255,Software Y9,106/,0
Company BV,XYZ5256,Software Z9,105/,0
Company BV,XYZ5257,Software A10,,0
Company BV,XYZ5258,Software B10,,0
Company BV,XYZ5259,Software C10,,0
Company BV,XYZ5260,Software D10,,0
Company BV,XYZ5261,Software E10,,0
Company BV,XYZ5262,Software F10,,0
Company Iberia,XYZ5253,Software W9,143/,0
Company Iberia,XYZ5254,Software X9,106/,0
Company Iberia,XYZ5255,Software Y9,106/,0
Company Iberia,XYZ5256,Software Z9,105/,0
Company Iberia,XYZ5257,Software A10,,0
Company Iberia,XYZ5258,Software B10,,0
Company Iberia,XYZ5259,Software C10,,0
Company Iberia,XYZ5260,Software D10,,0
Company Iberia,XYZ5261,Software E10,,0
Company Iberia,XYZ5262,Software F10,,0
Company Italia,XYZ5253,Software W9,143/,0
Company Italia,XYZ5254,Software X9,106/,0
Company Italia,XYZ5255,Software Y9,106/,0
Company Italia,XYZ5256,Software Z9,105/,0
Company Italia,XYZ5257,Software A10,,0
Company Italia,XYZ5258,Software B10,,0
Company Italia,XYZ5259,Software C10,,0
Company Italia,XYZ5260,Software D10,,0
Company Italia,XYZ5261,Software E10,,0
Company Italia,XYZ5262,Software F10,,0
Company Limited,XYZ5253,Software W9,143/,0
Company Limited,XYZ5254,Software X9,106/,0
Company Limited,XYZ5255,Software Y9,106/,0
Company Limited,XYZ5256,Software Z9,105/,0
Company Limited,XYZ5257,Software A10,,0
Company Limited,XYZ5258,Software B10,,0
Company Limited,XYZ5259,Software C10,,0
Company Limited,XYZ5260,Software D10,,0
Company Limited,XYZ5261,Software E10,,0
Company Limited,XYZ5262,Software F10,,0
Company A/S,XYZ5263,Software G10,160/,0
Company A/S,XYZ5264,Software H10,,0
Company A/S,XYZ5265,Software I10,234/,0
Company A/S,XYZ5266,Software J10,234/,0
Company A/S,XYZ5267,Software K10,44/,0
Company A/S,XYZ5268,Software L10,41/,0
Company A/S,XYZ5269,Software M10,41/,0
Company A/S,XYZ5270,Software N10,41/,0
Company A/S,XYZ5271,Software O10,41/,0
Company A/S,XYZ5272,Software P10,103/,0
Company A/S,XYZ5273,Software Q10,103/,0
Company A/S,XYZ2983,Packaging Material K8,181/,0
Company A/S,XYZ2984,Packaging Material L8,181/,0
Company A/S,XYZ5274,Software R10,103/,0
Company A/S,XYZ5275,Software S10,X11111/,0
Company A/S,XYZ5276,Software T10,X11111/,0
Company A/S,XYZ5277,Software U10,X11111/,0
Company A/S,XYZ5278,Software V10,X11111/,0
Company A/S,XYZ5279,Software W10,X11111/,0
Company A/S,XYZ5280,Software X10,X11111/,0
Company A/S,XYZ5281,Software Y10,X198/,0
Company A/S,XYZ5282,Software Z10,234/,0
Company A/S,XYZ5283,Software A11,234/,0
Company A/S,XYZ5284,Software B11,234/,0
Company A/S,XYZ5285,Software C11,234/,0
Company A/S,XYZ5286,Software D11,234/,0
Company A/S,XYZ5287,Software E11,234/,0
Company A/S,XYZ5288,Software F11,234/,0
Company A/S,XYZ5289,Software G11,102/,0
Company A/S,XYZ5290,Software H11,227/,0
Company A/S,XYZ5291,Software I11,227/,0
Company A/S,XYZ3011,Packaging Material M9,181/,0
Company A/S,XYZ5292,Software J11,81/,0
Company A/S,XYZ5293,Software K11,63/,0
Company A/S,XYZ5294,Software L11,998/,0
Company A/S,XYZ5295,Software M11,998/,0
Company A/S,XYZ5296,Software N11,998/,0
Company A/S,XYZ5297,Software O11,,0
Company A/S,XYZ2985,Packaging Material M8,181/,0
Company A/S,XYZ3038,Packaging Material N10,181/,0
Company A/S,XYZ2986,Packaging Material N8,181/,0
Company A/S,XYZ2987,Packaging Material O8,181/,0
Company A/S,XYZ5298,Software P11,101/,0
Company A/S,XYZ5299,Software Q11,101/,0
Company A/S,XYZ5300,Software R11,101/,0
Company A/S,XYZ5301,Software S11,101/,0
Company A/S,XYZ5302,Software T11,101/,0
Company A/S,XYZ5303,Software U11,101/,0
Company A/S,XYZ5304,Software V11,101/,0
Company A/S,XYZ5305,Software W11,100/,0
Company A/S,XYZ5306,Software X11,100/,0
Company A/S,XYZ5307,Software Y11,100/,0
Company A/S,XYZ5308,Software Z11,100/,0
Company A/S,XYZ5309,Software A12,100/,0
Company A/S,XYZ5310,Software B12,100/,0
Company A/S,XYZ5311,Software C12,143/,0
Company A/S,XYZ5312,Software D12,X98135/,0
Company A/S,XYZ5313,Software E12,X98135/,0
Company A/S,XYZ5314,Software F12,81/,0
Company A/S,XYZ5315,Software G12,81/,0
Company A/S,XYZ5316,Software H12,81/,0
Company A/S,XYZ5317,Software I12,128/,0
Company A/S,XYZ5318,Software J12,10/,0
Company A/S,XYZ5319,Software K12,10/,0
Company A/S,XYZ5320,Software L12,10/,0
Company A/S,XYZ5321,Software M12,10/,0
Company A/S,XYZ5322,Software N12,10/,0
Company A/S,XYZ5323,Software O12,187/,0
Company A/S,XYZ5324,Software P12,187/,0
Company A/S,XYZ5325,Software Q12,187/,0
Company A/S,XYZ5326,Software R12,187/,0
Company A/S,XYZ5327,Software S12,187/,0
Company A/S,XYZ5328,Software T12,187/,0
Company A/S,XYZ5329,Software U12,187/,0
Company A/S,XYZ5330,Software V12,187/,0
Company A/S,XYZ5331,Software W12,187/,0
Company A/S,XYZ5332,Software X12,00/,0
Company A/S,XYZ5333,Software Y12,98/,0
Company A/S,XYZ5334,Software Z12,143/,0
Company A/S,XYZ5335,Software A13,143/,0
Company A/S,XYZ5336,Software B13,143/,0
Company A/S,XYZ5337,Software C13,143/,0
Company A/S,XYZ5338,Software D13,,0
Company A/S,XYZ5339,Software E13,,0
Company A/S,XYZ5340,Software F13,,0
Company A/S,XYZ5341,Software G13,,0
Company A/S,XYZ5342,Software H13,X98135/,0
Company A/S,XYZ5343,Software I13,X98135/,0
Company A/S,XYZ5344,Software J13,50/,0
Company A/S,XYZ5345,Software K13,50/,0
Company A/S,XYZ5346,Software L13,82/,0
Company A/S,XYZ5347,Software M13,82/,0
Company A/S,XYZ5348,Software N13,81/,0
Company A/S,XYZ5349,Software O13,,0
Company A/S,XYZ5350,Software P13,998/,0
Company A/S,XYZ5351,Software Q13,98/,0
Company A/S,XYZ5352,Software R13,98/,0
Company A/S,XYZ5353,Software S13,98/,0
Company A/S,XYZ5354,Software T13,98/,0
Company A/S,XYZ5355,Software U13,161/,0
Company A/S,XYZ5356,Software V13,82/,0
Company A/S,XYZ5357,Software W13,187/,0
Company A/S,XYZ5358,Software X13,,0
Company A/S,XYZ5359,Software Y13,X876922/,0
Company A/S,XYZ5360,Software Z13,X876922/,0
Company A/S,XYZ5361,Software A14,X876922/,0
Company A/S,XYZ5362,Software B14,X876922/,0
Company A/S,XYZ5363,Software C14,X876922/,0
Company A/S,XYZ5364,Software D14,X876922/,0
Company A/S,XYZ5365,Software E14,X876922/,0
Company A/S,XYZ5366,Software F14,X876922/,0
Company A/S,XYZ5367,Software G14,X98135/,0
Company A/S,XYZ5368,Software H14,X98135/,0
Company A/S,XYZ5369,Software I14,X98135/,0
Company A/S,XYZ5370,Software J14,82/,0
Company BV,XYZ5263,Software G10,160/,0
Company BV,XYZ5264,Software H10,,0
Company BV,XYZ5265,Software I10,234/,0
Company BV,XYZ5266,Software J10,234/,0
Company BV,XYZ5267,Software K10,44/,0
Company BV,XYZ5268,Software L10,41/,0
Company BV,XYZ5269,Software M10,41/,0
Company BV,XYZ5270,Software N10,41/,0
Company BV,XYZ5271,Software O10,41/,0
Company BV,XYZ5272,Software P10,103/,0
Company BV,XYZ5273,Software Q10,103/,0
Company BV,XYZ2983,Packaging Material K8,181/,0
Company BV,XYZ2984,Packaging Material L8,181/,0
Company BV,XYZ5274,Software R10,103/,0
Company BV,XYZ5275,Software S10,X11111/,0
Company BV,XYZ5276,Software T10,X11111/,0
Company BV,XYZ5277,Software U10,X11111/,0
Company BV,XYZ5278,Software V10,X11111/,0
Company BV,XYZ5279,Software W10,X11111/,0
Company BV,XYZ5280,Software X10,X11111/,0
Company BV,XYZ5281,Software Y10,X198/,0
Company BV,XYZ5282,Software Z10,234/,0
Company BV,XYZ5283,Software A11,234/,0
Company BV,XYZ5284,Software B11,234/,0
Company BV,XYZ5285,Software C11,234/,0
Company BV,XYZ5286,Software D11,234/,0
Company BV,XYZ5287,Software E11,234/,0
Company BV,XYZ5288,Software F11,234/,0
Company BV,XYZ5289,Software G11,102/,0
Company BV,XYZ5290,Software H11,227/,0
Company BV,XYZ5291,Software I11,227/,0
Company BV,XYZ3011,Packaging Material M9,181/,0
Company BV,XYZ5292,Software J11,81/,0
Company BV,XYZ5293,Software K11,63/,0
Company BV,XYZ5294,Software L11,998/,0
Company BV,XYZ5295,Software M11,998/,0
Company BV,XYZ5296,Software N11,998/,0
Company BV,XYZ5297,Software O11,,0
Company BV,XYZ2985,Packaging Material M8,181/,0
Company BV,XYZ3038,Packaging Material N10,181/,0
Company BV,XYZ2986,Packaging Material N8,181/,0
Company BV,XYZ2987,Packaging Material O8,181/,0
Company BV,XYZ5298,Software P11,101/,0
Company BV,XYZ5299,Software Q11,101/,0
Company BV,XYZ5300,Software R11,101/,0
Company BV,XYZ5301,Software S11,101/,0
Company BV,XYZ5302,Software T11,101/,0
Company BV,XYZ5303,Software U11,101/,0
Company BV,XYZ5304,Software V11,101/,0
Company BV,XYZ5305,Software W11,100/,0
Company BV,XYZ5306,Software X11,100/,0
Company BV,XYZ5307,Software Y11,100/,0
Company BV,XYZ5308,Software Z11,100/,0
Company BV,XYZ5309,Software A12,100/,0
Company BV,XYZ5310,Software B12,100/,0
Company BV,XYZ5311,Software C12,143/,0
Company BV,XYZ5312,Software D12,X98135/,0
Company BV,XYZ5313,Software E12,X98135/,0
Company BV,XYZ5314,Software F12,81/,0
Company BV,XYZ5315,Software G12,81/,0
Company BV,XYZ5316,Software H12,81/,0
Company BV,XYZ5317,Software I12,128/,0
Company BV,XYZ5318,Software J12,10/,0
Company BV,XYZ5319,Software K12,10/,0
Company BV,XYZ5320,Software L12,10/,0
Company BV,XYZ5321,Software M12,10/,0
Company BV,XYZ5322,Software N12,10/,0
Company BV,XYZ5323,Software O12,187/,0
Company BV,XYZ5324,Software P12,187/,0
Company BV,XYZ5325,Software Q12,187/,0
Company BV,XYZ5326,Software R12,187/,0
Company BV,XYZ5327,Software S12,187/,0
Company BV,XYZ5328,Software T12,187/,0
Company BV,XYZ5329,Software U12,187/,0
Company BV,XYZ5330,Software V12,187/,0
Company BV,XYZ5331,Software W12,187/,0
Company BV,XYZ5332,Software X12,00/,0
Company BV,XYZ5334,Software Z12,143/,0
Company BV,XYZ5335,Software A13,143/,0
Company BV,XYZ5336,Software B13,143/,0
Company BV,XYZ5337,Software C13,143/,0
Company BV,XYZ5338,Software D13,,0
Company BV,XYZ5339,Software E13,,0
Company BV,XYZ5340,Software F13,,0
Company BV,XYZ5341,Software G13,,0
Company BV,XYZ5371,Software K14,,0
Company BV,XYZ5342,Software H13,X98135/,0
Company BV,XYZ5343,Software I13,X98135/,0
Company BV,XYZ5344,Software J13,50/,0
Company BV,XYZ5345,Software K13,50/,0
Company BV,XYZ5346,Software L13,82/,0
Company BV,XYZ5347,Software M13,82/,0
Company BV,XYZ5348,Software N13,81/,0
Company BV,XYZ5349,Software O13,,0
Company BV,XYZ5350,Software P13,998/,0
Company BV,XYZ5355,Software U13,161/,0
Company BV,XYZ5356,Software V13,82/,0
Company BV,XYZ5357,Software W13,187/,0
Company BV,XYZ5358,Software X13,,0
Company BV,XYZ5359,Software Y13,X876922/,0
Company BV,XYZ5360,Software Z13,X876922/,0
Company BV,XYZ5361,Software A14,X876922/,0
Company BV,XYZ5362,Software B14,X876922/,0
Company BV,XYZ5363,Software C14,X876922/,0
Company BV,XYZ5364,Software D14,X876922/,0
Company BV,XYZ5365,Software E14,X876922/,0
Company BV,XYZ5366,Software F14,X876922/,0
Company BV,XYZ5367,Software G14,X98135/,0
Company BV,XYZ5368,Software H14,X98135/,0
Company BV,XYZ5369,Software I14,X98135/,0
Company BV,XYZ5370,Software J14,82/,0
Company Iberia,XYZ5263,Software G10,160/,0
Company Iberia,XYZ5264,Software H10,,0
Company Iberia,XYZ5265,Software I10,234/,0
Company Iberia,XYZ5266,Software J10,234/,0
Company Iberia,XYZ5267,Software K10,44/,0
Company Iberia,XYZ5268,Software L10,41/,0
Company Iberia,XYZ5269,Software M10,41/,0
Company Iberia,XYZ5270,Software N10,41/,0
Company Iberia,XYZ5271,Software O10,41/,0
Company Iberia,XYZ5272,Software P10,103/,0
Company Iberia,XYZ5273,Software Q10,103/,0
Company Iberia,XYZ2983,Packaging Material K8,181/,0
Company Iberia,XYZ2984,Packaging Material L8,181/,0
Company Iberia,XYZ5274,Software R10,103/,0
Company Iberia,XYZ5275,Software S10,X11111/,0
Company Iberia,XYZ5276,Software T10,X11111/,0
Company Iberia,XYZ5277,Software U10,X11111/,0
Company Iberia,XYZ5278,Software V10,X11111/,0
Company Iberia,XYZ5279,Software W10,X11111/,0
Company Iberia,XYZ5280,Software X10,X11111/,0
Company Iberia,XYZ5281,Software Y10,X198/,0
Company Iberia,XYZ5282,Software Z10,234/,0
Company Iberia,XYZ5283,Software A11,234/,0
Company Iberia,XYZ5284,Software B11,234/,0
Company Iberia,XYZ5285,Software C11,234/,0
Company Iberia,XYZ5286,Software D11,234/,0
Company Iberia,XYZ5287,Software E11,234/,0
Company Iberia,XYZ5288,Software F11,234/,0
Company Iberia,XYZ5289,Software G11,102/,0
Company Iberia,XYZ5290,Software H11,227/,0
Company Iberia,XYZ5291,Software I11,227/,0
Company Iberia,XYZ3011,Packaging Material M9,181/,0
Company Iberia,XYZ5292,Software J11,81/,0
Company Iberia,XYZ5293,Software K11,63/,0
Company Iberia,XYZ5294,Software L11,998/,0
Company Iberia,XYZ5295,Software M11,998/,0
Company Iberia,XYZ5296,Software N11,998/,0
Company Iberia,XYZ5297,Software O11,,0
Company Iberia,XYZ2985,Packaging Material M8,181/,0
Company Iberia,XYZ3038,Packaging Material N10,181/,0
Company Iberia,XYZ2986,Packaging Material N8,181/,0
Company Iberia,XYZ2987,Packaging Material O8,181/,0
Company Iberia,XYZ5298,Software P11,101/,0
Company Iberia,XYZ5299,Software Q11,101/,0
Company Iberia,XYZ5300,Software R11,101/,0
Company Iberia,XYZ5301,Software S11,101/,0
Company Iberia,XYZ5302,Software T11,101/,0
Company Iberia,XYZ5303,Software U11,101/,0
Company Iberia,XYZ5304,Software V11,101/,0
Company Iberia,XYZ5305,Software W11,100/,0
Company Iberia,XYZ5306,Software X11,100/,0
Company Iberia,XYZ5307,Software Y11,100/,0
Company Iberia,XYZ5308,Software Z11,100/,0
Company Iberia,XYZ5309,Software A12,100/,0
Company Iberia,XYZ5310,Software B12,100/,0
Company Iberia,XYZ5311,Software C12,143/,0
Company Iberia,XYZ5312,Software D12,X98135/,0
Company Iberia,XYZ5313,Software E12,X98135/,0
Company Iberia,XYZ5314,Software F12,81/,0
Company Iberia,XYZ5315,Software G12,81/,0
Company Iberia,XYZ5316,Software H12,81/,0
Company Iberia,XYZ5317,Software I12,128/,0
Company Iberia,XYZ5318,Software J12,10/,0
Company Iberia,XYZ5319,Software K12,10/,0
Company Iberia,XYZ5320,Software L12,10/,0
Company Iberia,XYZ5321,Software M12,10/,0
Company Iberia,XYZ5322,Software N12,10/,0
Company Iberia,XYZ5323,Software O12,187/,0
Company Iberia,XYZ5324,Software P12,187/,0
Company Iberia,XYZ5325,Software Q12,187/,0
Company Iberia,XYZ5326,Software R12,187/,0
Company Iberia,XYZ5327,Software S12,187/,0
Company Iberia,XYZ5328,Software T12,187/,0
Company Iberia,XYZ5329,Software U12,187/,0
Company Iberia,XYZ5330,Software V12,187/,0
Company Iberia,XYZ5331,Software W12,187/,0
Company Iberia,XYZ5332,Software X12,00/,0
Company Iberia,XYZ5334,Software Z12,143/,0
Company Iberia,XYZ5335,Software A13,143/,0
Company Iberia,XYZ5336,Software B13,143/,0
Company Iberia,XYZ5337,Software C13,143/,0
Company Iberia,XYZ5338,Software D13,,0
Company Iberia,XYZ5339,Software E13,,0
Company Iberia,XYZ5340,Software F13,,0
Company Iberia,XYZ5341,Software G13,,0
Company Iberia,XYZ5371,Software K14,,0
Company Iberia,XYZ5342,Software H13,X98135/,0
Company Iberia,XYZ5343,Software I13,X98135/,0
Company Iberia,XYZ5344,Software J13,50/,0
Company Iberia,XYZ5345,Software K13,50/,0
Company Iberia,XYZ5346,Software L13,82/,0
Company Iberia,XYZ5347,Software M13,82/,0
Company Iberia,XYZ5348,Software N13,81/,0
Company Iberia,XYZ5349,Software O13,,0
Company Iberia,XYZ5350,Software P13,998/,0
Company Iberia,XYZ5355,Software U13,161/,0
Company Iberia,XYZ5356,Software V13,82/,0
Company Iberia,XYZ5357,Software W13,187/,0
Company Iberia,XYZ5358,Software X13,,0
Company Iberia,XYZ5359,Software Y13,X876922/,0
Company Iberia,XYZ5360,Software Z13,X876922/,0
Company Iberia,XYZ5361,Software A14,X876922/,0
Company Iberia,XYZ5362,Software B14,X876922/,0
Company Iberia,XYZ5363,Software C14,X876922/,0
Company Iberia,XYZ5364,Software D14,X876922/,0
Company Iberia,XYZ5365,Software E14,X876922/,0
Company Iberia,XYZ5366,Software F14,X876922/,0
Company Iberia,XYZ5367,Software G14,X98135/,0
Company Iberia,XYZ5368,Software H14,X98135/,0
Company Iberia,XYZ5369,Software I14,X98135/,0
Company Iberia,XYZ5370,Software J14,82/,0
Company Italia,XYZ5263,Software G10,160/,0
Company Italia,XYZ5264,Software H10,,0
Company Italia,XYZ5265,Software I10,234/,0
Company Italia,XYZ5266,Software J10,234/,0
Company Italia,XYZ5267,Software K10,44/,0
Company Italia,XYZ5268,Software L10,41/,0
Company Italia,XYZ5269,Software M10,41/,0
Company Italia,XYZ5270,Software N10,41/,0
Company Italia,XYZ5271,Software O10,41/,0
Company Italia,XYZ5272,Software P10,103/,0
Company Italia,XYZ5273,Software Q10,103/,0
Company Italia,XYZ2983,Packaging Material K8,181/,0
Company Italia,XYZ2984,Packaging Material L8,181/,0
Company Italia,XYZ5274,Software R10,103/,0
Company Italia,XYZ5275,Software S10,X11111/,0
Company Italia,XYZ5276,Software T10,X11111/,0
Company Italia,XYZ5277,Software U10,X11111/,0
Company Italia,XYZ5278,Software V10,X11111/,0
Company Italia,XYZ5279,Software W10,X11111/,0
Company Italia,XYZ5280,Software X10,X11111/,0
Company Italia,XYZ5281,Software Y10,X198/,0
Company Italia,XYZ5282,Software Z10,234/,0
Company Italia,XYZ5283,Software A11,234/,0
Company Italia,XYZ5284,Software B11,234/,0
Company Italia,XYZ5285,Software C11,234/,0
Company Italia,XYZ5286,Software D11,234/,0
Company Italia,XYZ5287,Software E11,234/,0
Company Italia,XYZ5288,Software F11,234/,0
Company Italia,XYZ5289,Software G11,102/,0
Company Italia,XYZ5290,Software H11,227/,0
Company Italia,XYZ5291,Software I11,227/,0
Company Italia,XYZ3011,Packaging Material M9,181/,0
Company Italia,XYZ5292,Software J11,81/,0
Company Italia,XYZ5293,Software K11,63/,0
Company Italia,XYZ5294,Software L11,998/,0
Company Italia,XYZ5295,Software M11,998/,0
Company Italia,XYZ5296,Software N11,998/,0
Company Italia,XYZ5297,Software O11,,0
Company Italia,XYZ2985,Packaging Material M8,181/,0
Company Italia,XYZ3038,Packaging Material N10,181/,0
Company Italia,XYZ2986,Packaging Material N8,181/,0
Company Italia,XYZ2987,Packaging Material O8,181/,0
Company Italia,XYZ5298,Software P11,101/,0
Company Italia,XYZ5299,Software Q11,101/,0
Company Italia,XYZ5300,Software R11,101/,0
Company Italia,XYZ5301,Software S11,101/,0
Company Italia,XYZ5302,Software T11,101/,0
Company Italia,XYZ5303,Software U11,101/,0
Company Italia,XYZ5304,Software V11,101/,0
Company Italia,XYZ5305,Software W11,100/,0
Company Italia,XYZ5306,Software X11,100/,0
Company Italia,XYZ5307,Software Y11,100/,0
Company Italia,XYZ5308,Software Z11,100/,0
Company Italia,XYZ5309,Software A12,100/,0
Company Italia,XYZ5310,Software B12,100/,0
Company Italia,XYZ5311,Software C12,143/,0
Company Italia,XYZ5312,Software D12,X98135/,0
Company Italia,XYZ5313,Software E12,X98135/,0
Company Italia,XYZ5314,Software F12,81/,0
Company Italia,XYZ5315,Software G12,81/,0
Company Italia,XYZ5316,Software H12,81/,0
Company Italia,XYZ5317,Software I12,128/,0
Company Italia,XYZ5318,Software J12,10/,0
Company Italia,XYZ5319,Software K12,10/,0
Company Italia,XYZ5320,Software L12,10/,0
Company Italia,XYZ5321,Software M12,10/,0
Company Italia,XYZ5322,Software N12,10/,0
Company Italia,XYZ5323,Software O12,187/,0
Company Italia,XYZ5324,Software P12,187/,0
Company Italia,XYZ5325,Software Q12,187/,0
Company Italia,XYZ5326,Software R12,187/,0
Company Italia,XYZ5327,Software S12,187/,0
Company Italia,XYZ5328,Software T12,187/,0
Company Italia,XYZ5329,Software U12,187/,0
Company Italia,XYZ5330,Software V12,187/,0
Company Italia,XYZ5331,Software W12,187/,0
Company Italia,XYZ5332,Software X12,00/,0
Company Italia,XYZ5334,Software Z12,143/,0
Company Italia,XYZ5335,Software A13,143/,0
Company Italia,XYZ5336,Software B13,143/,0
Company Italia,XYZ5337,Software C13,143/,0
Company Italia,XYZ5338,Software D13,,0
Company Italia,XYZ5339,Software E13,,0
Company Italia,XYZ5340,Software F13,,0
Company Italia,XYZ5341,Software G13,,0
Company Italia,XYZ5371,Software K14,,0
Company Italia,XYZ5342,Software H13,X98135/,0
Company Italia,XYZ5343,Software I13,X98135/,0
Company Italia,XYZ5344,Software J13,50/,0
Company Italia,XYZ5345,Software K13,50/,0
Company Italia,XYZ5346,Software L13,82/,0
Company Italia,XYZ5347,Software M13,82/,0
Company Italia,XYZ5348,Software N13,81/,0
Company Italia,XYZ5349,Software O13,,0
Company Italia,XYZ5350,Software P13,998/,0
Company Italia,XYZ5355,Software U13,161/,0
Company Italia,XYZ5356,Software V13,82/,0
Company Italia,XYZ5357,Software W13,187/,0
Company Italia,XYZ5358,Software X13,,0
Company Italia,XYZ5359,Software Y13,X876922/,0
Company Italia,XYZ5360,Software Z13,X876922/,0
Company Italia,XYZ5361,Software A14,X876922/,0
Company Italia,XYZ5362,Software B14,X876922/,0
Company Italia,XYZ5363,Software C14,X876922/,0
Company Italia,XYZ5364,Software D14,X876922/,0
Company Italia,XYZ5365,Software E14,X876922/,0
Company Italia,XYZ5366,Software F14,X876922/,0
Company Italia,XYZ5367,Software G14,X98135/,0
Company Italia,XYZ5368,Software H14,X98135/,0
Company Italia,XYZ5369,Software I14,X98135/,0
Company Italia,XYZ5370,Software J14,82/,0
Company Limited,XYZ5263,Software G10,160/,0
Company Limited,XYZ5264,Software H10,,0
Company Limited,XYZ5265,Software I10,234/,0
Company Limited,XYZ5266,Software J10,234/,0
Company Limited,XYZ5267,Software K10,44/,0
Company Limited,XYZ5268,Software L10,41/,0
Company Limited,XYZ5269,Software M10,41/,0
Company Limited,XYZ5270,Software N10,41/,0
Company Limited,XYZ5271,Software O10,41/,0
Company Limited,XYZ5272,Software P10,103/,0
Company Limited,XYZ5273,Software Q10,103/,0
Company Limited,XYZ2983,Packaging Material K8,181/,0
Company Limited,XYZ2984,Packaging Material L8,181/,0
Company Limited,XYZ5274,Software R10,103/,0
Company Limited,XYZ5275,Software S10,X11111/,0
Company Limited,XYZ5276,Software T10,X11111/,0
Company Limited,XYZ5277,Software U10,X11111/,0
Company Limited,XYZ5278,Software V10,X11111/,0
Company Limited,XYZ5279,Software W10,X11111/,0
Company Limited,XYZ5280,Software X10,X11111/,0
Company Limited,XYZ5281,Software Y10,X198/,0
Company Limited,XYZ5282,Software Z10,234/,0
Company Limited,XYZ5283,Software A11,234/,0
Company Limited,XYZ5284,Software B11,234/,0
Company Limited,XYZ5285,Software C11,234/,0
Company Limited,XYZ5286,Software D11,234/,0
Company Limited,XYZ5287,Software E11,234/,0
Company Limited,XYZ5288,Software F11,234/,0
Company Limited,XYZ5289,Software G11,102/,0
Company Limited,XYZ5290,Software H11,227/,0
Company Limited,XYZ5291,Software I11,227/,0
Company Limited,XYZ3011,Packaging Material M9,181/,0
Company Limited,XYZ5292,Software J11,81/,0
Company Limited,XYZ5293,Software K11,63/,0
Company Limited,XYZ5294,Software L11,998/,0
Company Limited,XYZ5295,Software M11,998/,0
Company Limited,XYZ5296,Software N11,998/,0
Company Limited,XYZ5297,Software O11,,0
Company Limited,XYZ2985,Packaging Material M8,181/,0
Company Limited,XYZ3038,Packaging Material N10,181/,0
Company Limited,XYZ2986,Packaging Material N8,181/,0
Company Limited,XYZ2987,Packaging Material O8,181/,0
Company Limited,XYZ5298,Software P11,101/,0
Company Limited,XYZ5299,Software Q11,101/,0
Company Limited,XYZ5300,Software R11,101/,0
Company Limited,XYZ5301,Software S11,101/,0
Company Limited,XYZ5302,Software T11,101/,0
Company Limited,XYZ5303,Software U11,101/,0
Company Limited,XYZ5304,Software V11,101/,0
Company Limited,XYZ5305,Software W11,100/,0
Company Limited,XYZ5306,Software X11,100/,0
Company Limited,XYZ5307,Software Y11,100/,0
Company Limited,XYZ5308,Software Z11,100/,0
Company Limited,XYZ5309,Software A12,100/,0
Company Limited,XYZ5310,Software B12,100/,0
Company Limited,XYZ5311,Software C12,143/,0
Company Limited,XYZ5312,Software D12,X98135/,0
Company Limited,XYZ5313,Software E12,X98135/,0
Company Limited,XYZ5314,Software F12,81/,0
Company Limited,XYZ5315,Software G12,81/,0
Company Limited,XYZ5316,Software H12,81/,0
Company Limited,XYZ5317,Software I12,128/,0
Company Limited,XYZ5318,Software J12,10/,0
Company Limited,XYZ5319,Software K12,10/,0
Company Limited,XYZ5320,Software L12,10/,0
Company Limited,XYZ5321,Software M12,10/,0
Company Limited,XYZ5322,Software N12,10/,0
Company Limited,XYZ5323,Software O12,187/,0
Company Limited,XYZ5324,Software P12,187/,0
Company Limited,XYZ5325,Software Q12,187/,0
Company Limited,XYZ5326,Software R12,187/,0
Company Limited,XYZ5327,Software S12,187/,0
Company Limited,XYZ5328,Software T12,187/,0
Company Limited,XYZ5329,Software U12,187/,0
Company Limited,XYZ5330,Software V12,187/,0
Company Limited,XYZ5331,Software W12,187/,0
Company Limited,XYZ5332,Software X12,00/,0
Company Limited,XYZ5334,Software Z12,143/,0
Company Limited,XYZ5335,Software A13,143/,0
Company Limited,XYZ5336,Software B13,143/,0
Company Limited,XYZ5337,Software C13,143/,0
Company Limited,XYZ5338,Software D13,,0
Company Limited,XYZ5339,Software E13,,0
Company Limited,XYZ5340,Software F13,,0
Company Limited,XYZ5341,Software G13,,0
Company Limited,XYZ5371,Software K14,,0
Company Limited,XYZ5342,Software H13,X98135/,0
Company Limited,XYZ5343,Software I13,X98135/,0
Company Limited,XYZ5344,Software J13,50/,0
Company Limited,XYZ5345,Software K13,50/,0
Company Limited,XYZ5346,Software L13,82/,0
Company Limited,XYZ5347,Software M13,82/,0
